# accuracy of sparse recovery for different rho and max_level
    # rho_list, norm_list, opnorm_list, n_meas_list, max_level_list
12.0,2.6273573525919498e26,5.8393863983141065e26,124.0,11.0
13.0,0.8055303305179417,0.9999958369562856,2.0,1.0
13.0,0.6112933964776892,0.5588514943138984,4.0,2.0
13.0,0.5254059086069142,0.48818995926436654,8.0,3.0
13.0,0.3799850950381891,0.3379037114066261,16.0,4.0
13.0,0.2145730040416093,0.17056619906510748,32.0,5.0
13.0,0.09971932269695434,0.06670370682927176,51.0,6.0
13.0,0.03973428386064669,0.021291445396948418,76.0,7.0
13.0,0.014099366720008307,0.0058268610719224324,100.0,8.0
13.0,0.005726356589040506,0.00811122816470259,116.0,9.0
13.0,43.80639868101615,97.35845599410167,133.0,10.0
13.0,3.3870187306385846e6,6.848070910750104e6,144.0,11.0
14.0,0.8055303305179417,0.9999958369562856,2.0,1.0
14.0,0.6112933964776892,0.5588514943138984,4.0,2.0
14.0,0.5254059086069142,0.48818995926436654,8.0,3.0
14.0,0.3799850950381891,0.3379037114066261,16.0,4.0
14.0,0.2145730040416093,0.17056619906510748,32.0,5.0
14.0,0.09971932404765849,0.06670370728883328,50.0,6.0
14.0,0.039718592265211905,0.02129144022422902,72.0,7.0
14.0,0.014090947118758874,0.005826851805671647,88.0,8.0
14.0,0.0043366634959391736,0.0014083050194913986,110.0,9.0
14.0,0.024798340176289832,0.04539992924248747,123.0,10.0
14.0,1.9800596088210317e8,3.618457662627641e8,134.0,11.0
15.0,0.8055303305179417,0.9999958369562856,2.0,1.0
15.0,0.6112933964776892,0.5588514943138984,4.0,2.0
15.0,0.5254059086069142,0.48818995926436654,8.0,3.0
15.0,0.3799850950381891,0.3379037114066261,16.0,4.0
15.0,0.2145730040416093,0.17056619906510748,32.0,5.0
15.0,0.09971932366125057,0.06670370732931515,49.0,6.0
15.0,0.039718587267844864,0.02129144173165318,68.0,7.0
15.0,0.014090936109893154,0.005826853958719778,91.0,8.0
15.0,0.004333868059369639,0.0014083005582148115,109.0,9.0
15.0,0.0017742615332110166,0.0034396620904461983,128.0,10.0
15.0,4732.1405562841965,10517.241721613444,138.0,11.0
16.0,0.8055303305179417,0.9999958369562856,2.0,1.0
16.0,0.6112933964776892,0.5588514943138984,4.0,2.0
16.0,0.5254059086069142,0.48818995926436654,8.0,3.0
16.0,0.3799850950381891,0.3379037114066261,16.0,4.0
16.0,0.2145730040416093,0.17056619906510748,32.0,5.0
16.0,0.0997193242582874,0.06670370736569838,48.0,6.0
16.0,0.039718613240656925,0.021291441725045036,64.0,7.0
16.0,0.014090942818106389,0.0058268551952942735,80.0,8.0
16.0,0.004333731598909684,0.0014083013192258114,96.0,9.0
16.0,7.09806371310463,15.77563167737195,114.0,10.0
16.0,3.2211171458882263e10,7.158981719860562e10,127.0,11.0
17.0,0.8055303305179417,0.9999958369562856,2.0,1.0
17.0,0.6112933964776892,0.5588514943138984,4.0,2.0
17.0,0.5254059086069142,0.48818995926436654,8.0,3.0
17.0,0.3799850950381891,0.3379037114066261,16.0,4.0
17.0,0.2145730040416093,0.17056619906510748,32.0,5.0
17.0,0.09971932428946322,0.06670370735545457,64.0,6.0
17.0,0.03971861315326433,0.021291441826276236,94.0,7.0
17.0,0.014090943353981538,0.005826854820247385,120.0,8.0
17.0,0.004333586987094308,0.001408302632570973,136.0,9.0
17.0,0.004072565961721552,0.008819339849026981,159.0,10.0
17.0,2553.1856124669844,5674.537180467782,173.0,11.0
18.0,0.8055303305179417,0.9999958369562856,2.0,1.0
18.0,0.6112933964776892,0.5588514943138984,4.0,2.0
18.0,0.5254059086069142,0.48818995926436654,8.0,3.0
18.0,0.3799850950381891,0.3379037114066261,16.0,4.0
18.0,0.2145730040416093,0.17056619906510748,32.0,5.0
18.0,0.09971932428946322,0.06670370735545457,64.0,6.0
18.0,0.03971861435151941,0.02129144177077188,92.0,7.0
18.0,0.014090944063092173,0.005826854731388821,112.0,8.0
18.0,0.0043335793079933875,0.001408302308839698,130.0,9.0
18.0,0.0009217749120267922,0.0008126121221638532,153.0,10.0
18.0,72.86031078090076,159.39657341629496,169.0,11.0
19.0,0.8055303305179417,0.9999958369562856,2.0,1.0
19.0,0.6112933964776892,0.5588514943138984,4.0,2.0
19.0,0.5254059086069142,0.48818995926436654,8.0,3.0
19.0,0.3799850950381891,0.3379037114066261,16.0,4.0
19.0,0.2145730040416093,0.17056619906510748,32.0,5.0
19.0,0.09971932428946322,0.06670370735545457,64.0,6.0
19.0,0.039718614378831875,0.02129144183990797,90.0,7.0
